Business_name,latitude,longitude,zipcode,category,lifeline_num,lifeline_name,Source
Nourish Juice Bar,29.7535390767494,-95.3915699128628,77019,juicebars,2,"Food, water, sheltering",Yelp
Tapioca House,29.7051706,-95.5440358,77036,juicebars,2,"Food, water, sheltering",Yelp
Green Lane Co,29.7470065044867,-95.5596340359611,77042,juicebars,2,"Food, water, sheltering",Yelp
Juice Girl,29.8026638,-95.4006838,77008,juicebars,2,"Food, water, sheltering",Yelp
Gogo Ice,29.7051571,-95.5449192,77036,juicebars,2,"Food, water, sheltering",Yelp
Green Earth Juicery & Cafe,29.8081759,-95.409775,77008,juicebars,2,"Food, water, sheltering",Yelp
The Bep Teahouse,29.68757,-95.55997,77072,juicebars,2,"Food, water, sheltering",Yelp
Green Seed Vegan,29.7303089346866,-95.3765309942689,77004,juicebars,2,"Food, water, sheltering",Yelp
Juice Box,29.7038305367464,-95.5540012129669,77036,juicebars,2,"Food, water, sheltering",Yelp
Hobbit Cafe,29.7340113,-95.4140505,77098,juicebars,2,"Food, water, sheltering",Yelp
Teapresso Bar,29.80146,-95.41061,77008,juicebars,2,"Food, water, sheltering",Yelp
Earthcraft Juicery,29.74261153,-95.450549,77027,juicebars,2,"Food, water, sheltering",Yelp
JuiceWell,29.7324326,-95.4379318,77008,juicebars,2,"Food, water, sheltering",Yelp
Sharetea,29.704360108537,-95.5530861281889,77036,juicebars,2,"Food, water, sheltering",Yelp
EQ Heights,29.7902470237642,-95.3972217813134,77008,juicebars,2,"Food, water, sheltering",Yelp
Sustain Juicery,29.70536817,-95.44241217,77025,juicebars,2,"Food, water, sheltering",Yelp
JuiceLand,29.7818164825439,-95.3922729492188,77007,juicebars,2,"Food, water, sheltering",Yelp
Green Fork & Straw,29.74197,-95.41101,77098,juicebars,2,"Food, water, sheltering",Yelp
Tea Top,29.704321,-95.553483,77036,juicebars,2,"Food, water, sheltering",Yelp
Nourish Juice Bar,29.7535390767494,-95.3915699128628,77019,juicebars,2,"Food, water, sheltering",Yelp
Tapioca House,29.7051706,-95.5440358,77036,juicebars,2,"Food, water, sheltering",Yelp
Green Lane Co,29.7470065044867,-95.5596340359611,77042,juicebars,2,"Food, water, sheltering",Yelp
Juice Girl,29.8026638,-95.4006838,77008,juicebars,2,"Food, water, sheltering",Yelp
Gogo Ice,29.7051571,-95.5449192,77036,juicebars,2,"Food, water, sheltering",Yelp
Green Earth Juicery & Cafe,29.8081759,-95.409775,77008,juicebars,2,"Food, water, sheltering",Yelp
The Bep Teahouse,29.68757,-95.55997,77072,juicebars,2,"Food, water, sheltering",Yelp
Island Grill,29.7170844423813,-95.4142375909825,77005,juicebars,2,"Food, water, sheltering",Yelp
Juice Box,29.7038305367464,-95.5540012129669,77036,juicebars,2,"Food, water, sheltering",Yelp
Hobbit Cafe,29.7340113,-95.4140505,77098,juicebars,2,"Food, water, sheltering",Yelp
Teapresso Bar,29.80146,-95.41061,77008,juicebars,2,"Food, water, sheltering",Yelp
Earthcraft Juicery,29.74261153,-95.450549,77027,juicebars,2,"Food, water, sheltering",Yelp
JuiceWell,29.7324326,-95.4379318,77008,juicebars,2,"Food, water, sheltering",Yelp
Sharetea,29.704360108537,-95.5530861281889,77036,juicebars,2,"Food, water, sheltering",Yelp
EQ Heights,29.7902470237642,-95.3972217813134,77008,juicebars,2,"Food, water, sheltering",Yelp
Sustain Juicery,29.70536817,-95.44241217,77025,juicebars,2,"Food, water, sheltering",Yelp
JuiceLand,29.7818164825439,-95.3922729492188,77007,juicebars,2,"Food, water, sheltering",Yelp
Green Fork & Straw,29.74197,-95.41101,77098,juicebars,2,"Food, water, sheltering",Yelp
Tea Top,29.704321,-95.553483,77036,juicebars,2,"Food, water, sheltering",Yelp
Nourish Juice Bar,29.7535390767494,-95.3915699128628,77019,juicebars,2,"Food, water, sheltering",Yelp
Tapioca House,29.7051706,-95.5440358,77036,juicebars,2,"Food, water, sheltering",Yelp
Green Lane Co,29.7470065044867,-95.5596340359611,77042,juicebars,2,"Food, water, sheltering",Yelp
Juice Girl,29.8026638,-95.4006838,77008,juicebars,2,"Food, water, sheltering",Yelp
Gogo Ice,29.7051571,-95.5449192,77036,juicebars,2,"Food, water, sheltering",Yelp
Green Earth Juicery & Cafe,29.8081759,-95.409775,77008,juicebars,2,"Food, water, sheltering",Yelp
The Bep Teahouse,29.68757,-95.55997,77072,juicebars,2,"Food, water, sheltering",Yelp
Island Grill,29.7170844423813,-95.4142375909825,77005,juicebars,2,"Food, water, sheltering",Yelp
JuiceLand,29.74362,-95.39578,77006,juicebars,2,"Food, water, sheltering",Yelp
Green Fork & Straw,29.74197,-95.41101,77098,organic_stores,2,"Food, water, sheltering",Yelp
Sprouts Farmers Market,29.774558,-95.400099,77007,organic_stores,2,"Food, water, sheltering",Yelp
ALDI,29.7013824087,-95.36336557706818,77021,organic_stores,2,"Food, water, sheltering",Yelp
ALDI,29.8230423369976,-95.409602,77018,organic_stores,2,"Food, water, sheltering",Yelp
ALDI,29.689399905748793,-95.50148721553784,77074,organic_stores,2,"Food, water, sheltering",Yelp
Sprouts Farmers Market,29.69196,-95.41171,77054,organic_stores,2,"Food, water, sheltering",Yelp
ALDI,29.7362482,-95.5336103,77063,organic_stores,2,"Food, water, sheltering",Yelp
ALDI,29.818031,-95.544746,77080,organic_stores,2,"Food, water, sheltering",Yelp
Sprouts Farmers Market,29.774558,-95.400099,77007,organic_stores,2,"Food, water, sheltering",Yelp
ALDI,29.7013824087,-95.36336557706818,77021,organic_stores,2,"Food, water, sheltering",Yelp
ALDI,29.8230423369976,-95.409602,77018,organic_stores,2,"Food, water, sheltering",Yelp
ALDI,29.689399905748793,-95.50148721553784,77074,organic_stores,2,"Food, water, sheltering",Yelp
Sprouts Farmers Market,29.69196,-95.41171,77054,organic_stores,2,"Food, water, sheltering",Yelp
ALDI,29.7362482,-95.5336103,77063,organic_stores,2,"Food, water, sheltering",Yelp
ALDI,29.818031,-95.544746,77080,organic_stores,2,"Food, water, sheltering",Yelp
ALDI,29.7013824087,-95.36336557706818,77021,organic_stores,2,"Food, water, sheltering",Yelp
ALDI,29.8230423369976,-95.409602,77018,organic_stores,2,"Food, water, sheltering",Yelp
ALDI,29.689399905748793,-95.50148721553784,77074,organic_stores,2,"Food, water, sheltering",Yelp
Sprouts Farmers Market,29.69196,-95.41171,77054,organic_stores,2,"Food, water, sheltering",Yelp
ALDI,29.7362482,-95.5336103,77063,organic_stores,2,"Food, water, sheltering",Yelp
ALDI,29.818031,-95.544746,77080,organic_stores,2,"Food, water, sheltering",Yelp
ALDI,29.8230423369976,-95.409602,77018,organic_stores,2,"Food, water, sheltering",Yelp
ALDI,29.689399905748793,-95.50148721553784,77074,organic_stores,2,"Food, water, sheltering",Yelp
Sprouts Farmers Market,29.69196,-95.41171,77054,organic_stores,2,"Food, water, sheltering",Yelp
ALDI,29.7362482,-95.5336103,77063,organic_stores,2,"Food, water, sheltering",Yelp
ALDI,29.818031,-95.544746,77080,organic_stores,2,"Food, water, sheltering",Yelp
Water Tree Hwy 6 - Alkaline Water and Wellness Store,29.8680655,-95.6450085,77084,waterstores,2,"Food, water, sheltering",Yelp
Water Tree Heights,29.77157,-95.39676,77007,waterstores,2,"Food, water, sheltering",Yelp
Water Tree,29.7170752967925,-95.548678832905,77036,waterstores,2,"Food, water, sheltering",Yelp
Water Tree,29.7092290544365,-95.6860698759556,77082,waterstores,2,"Food, water, sheltering",Yelp
Water Tree Mason,29.7552795410156,-95.750114440918,77450,waterstores,2,"Food, water, sheltering",Yelp
ReadyRefresh,29.669086,-95.40486496674873,77054,waterstores,2,"Food, water, sheltering",Yelp
Water Tree,29.961946,-95.709734,77433,waterstores,2,"Food, water, sheltering",Yelp
Water Tree Heights,29.77157,-95.39676,77007,waterstores,2,"Food, water, sheltering",Yelp
Water Tree,29.7170752967925,-95.548678832905,77036,waterstores,2,"Food, water, sheltering",Yelp
Water Tree,29.7092290544365,-95.6860698759556,77082,waterstores,2,"Food, water, sheltering",Yelp
Water Tree Mason,29.7552795410156,-95.750114440918,77450,waterstores,2,"Food, water, sheltering",Yelp
ReadyRefresh,29.669086,-95.40486496674873,77054,waterstores,2,"Food, water, sheltering",Yelp
Water Tree,29.961946,-95.709734,77433,waterstores,2,"Food, water, sheltering",Yelp
Water Tree,29.7170752967925,-95.548678832905,77036,waterstores,2,"Food, water, sheltering",Yelp
Water Tree,29.7092290544365,-95.6860698759556,77082,waterstores,2,"Food, water, sheltering",Yelp
Water Tree Mason,29.7552795410156,-95.750114440918,77450,waterstores,2,"Food, water, sheltering",Yelp
ReadyRefresh,29.669086,-95.40486496674873,77054,waterstores,2,"Food, water, sheltering",Yelp
Water Tree,29.961946,-95.709734,77433,waterstores,2,"Food, water, sheltering",Yelp
Water Tree,29.7092290544365,-95.6860698759556,77082,waterstores,2,"Food, water, sheltering",Yelp
Water Tree Mason,29.7552795410156,-95.750114440918,77450,waterstores,2,"Food, water, sheltering",Yelp
ReadyRefresh,29.669086,-95.40486496674873,77054,waterstores,2,"Food, water, sheltering",Yelp
Water Tree,29.961946,-95.709734,77433,waterstores,2,"Food, water, sheltering",Yelp
Wedgeworth Plumbing,29.798135,-95.512073,77055,waterpurification,2,"Food, water, sheltering",Yelp
Dupure,29.9306626677003,-95.5487617215534,77064,waterpurification,2,"Food, water, sheltering",Yelp
Culligan,29.844051,-95.513334,77040,waterpurification,2,"Food, water, sheltering",Yelp
Aqua Systems of Houston,29.7604267,-95.3698028,77064,waterpurification,2,"Food, water, sheltering",Yelp
Water Tree Hwy 6 - Alkaline Water and Wellness Store,29.8680655,-95.6450085,77084,waterpurification,2,"Food, water, sheltering",Yelp
Houston Water Solutions,29.85185,-95.53655,77041,waterpurification,2,"Food, water, sheltering",Yelp
Fidelis,29.717191,-95.543475,77036,waterpurification,2,"Food, water, sheltering",Yelp
Nuvia Water Technologies,29.72096,-95.55077,77042,waterpurification,2,"Food, water, sheltering",Yelp
Quality Home Products of Texas,29.98375,-95.414658,77065,waterpurification,2,"Food, water, sheltering",Yelp
Environmental Protech,29.679111,-95.537162,77074,waterpurification,2,"Food, water, sheltering",Yelp
Superior Water Quality,29.71742,-95.54244,77036,waterpurification,2,"Food, water, sheltering",Yelp
Lone Star Water,29.81959,-95.57188,77043,waterpurification,2,"Food, water, sheltering",Yelp
Clean Water Solutions,29.7472248077393,-95.4515228271484,77027,waterpurification,2,"Food, water, sheltering",Yelp
Aqua General,29.6773564,-95.3998379,77054,waterpurification,2,"Food, water, sheltering",Yelp
All Around Plumbing,29.78373,-95.5781789,77079,waterpurification,2,"Food, water, sheltering",Yelp
R & S Water Service,29.59906,-95.51845,77489,waterpurification,2,"Food, water, sheltering",Yelp
LifeSource Water Systems,29.7661399841309,-95.3648834228516,77001,waterpurification,2,"Food, water, sheltering",Yelp
Sparkletts Water,29.95560833,-95.51770667,77066,waterpurification,2,"Food, water, sheltering",Yelp
Water Tree,29.7092290544365,-95.6860698759556,77082,waterpurification,2,"Food, water, sheltering",Yelp
In the Loop Plumbing,29.759956,-95.362534,77003,waterpurification,2,"Food, water, sheltering",Yelp
Dupure,29.9306626677003,-95.5487617215534,77064,waterpurification,2,"Food, water, sheltering",Yelp
Culligan,29.844051,-95.513334,77040,waterpurification,2,"Food, water, sheltering",Yelp
Aqua Systems of Houston,29.7604267,-95.3698028,77064,waterpurification,2,"Food, water, sheltering",Yelp
Water Tree Hwy 6 - Alkaline Water and Wellness Store,29.8680655,-95.6450085,77084,waterpurification,2,"Food, water, sheltering",Yelp
Houston Water Solutions,29.85185,-95.53655,77041,waterpurification,2,"Food, water, sheltering",Yelp
Fidelis,29.717191,-95.543475,77036,waterpurification,2,"Food, water, sheltering",Yelp
Nuvia Water Technologies,29.72096,-95.55077,77042,waterpurification,2,"Food, water, sheltering",Yelp
Quality Home Products of Texas,29.98375,-95.414658,77065,waterpurification,2,"Food, water, sheltering",Yelp
Environmental Protech,29.679111,-95.537162,77074,waterpurification,2,"Food, water, sheltering",Yelp
Superior Water Quality,29.71742,-95.54244,77036,waterpurification,2,"Food, water, sheltering",Yelp
Lone Star Water,29.81959,-95.57188,77043,waterpurification,2,"Food, water, sheltering",Yelp
Clean Water Solutions,29.7472248077393,-95.4515228271484,77027,waterpurification,2,"Food, water, sheltering",Yelp
Aqua General,29.6773564,-95.3998379,77054,waterpurification,2,"Food, water, sheltering",Yelp
All Around Plumbing,29.78373,-95.5781789,77079,waterpurification,2,"Food, water, sheltering",Yelp
R & S Water Service,29.59906,-95.51845,77489,waterpurification,2,"Food, water, sheltering",Yelp
LifeSource Water Systems,29.7661399841309,-95.3648834228516,77001,waterpurification,2,"Food, water, sheltering",Yelp
Sparkletts Water,29.95560833,-95.51770667,77066,waterpurification,2,"Food, water, sheltering",Yelp
Water Tree,29.7092290544365,-95.6860698759556,77082,waterpurification,2,"Food, water, sheltering",Yelp
In the Loop Plumbing,29.759956,-95.362534,77003,waterpurification,2,"Food, water, sheltering",Yelp
#1 DR Clean Ice Machine Refrigeration,29.724967956543,-95.3811798095703,77004,waterpurification,2,"Food, water, sheltering",Yelp
Culligan,29.844051,-95.513334,77040,waterpurification,2,"Food, water, sheltering",Yelp
Aqua Systems of Houston,29.7604267,-95.3698028,77064,waterpurification,2,"Food, water, sheltering",Yelp
Water Tree Hwy 6 - Alkaline Water and Wellness Store,29.8680655,-95.6450085,77084,waterpurification,2,"Food, water, sheltering",Yelp
Houston Water Solutions,29.85185,-95.53655,77041,waterpurification,2,"Food, water, sheltering",Yelp
Fidelis,29.717191,-95.543475,77036,waterpurification,2,"Food, water, sheltering",Yelp
Nuvia Water Technologies,29.72096,-95.55077,77042,waterpurification,2,"Food, water, sheltering",Yelp
Quality Home Products of Texas,29.98375,-95.414658,77065,waterpurification,2,"Food, water, sheltering",Yelp
Environmental Protech,29.679111,-95.537162,77074,waterpurification,2,"Food, water, sheltering",Yelp
Superior Water Quality,29.71742,-95.54244,77036,waterpurification,2,"Food, water, sheltering",Yelp
Lone Star Water,29.81959,-95.57188,77043,waterpurification,2,"Food, water, sheltering",Yelp
Clean Water Solutions,29.7472248077393,-95.4515228271484,77027,waterpurification,2,"Food, water, sheltering",Yelp
Aqua General,29.6773564,-95.3998379,77054,waterpurification,2,"Food, water, sheltering",Yelp
All Around Plumbing,29.78373,-95.5781789,77079,waterpurification,2,"Food, water, sheltering",Yelp
R & S Water Service,29.59906,-95.51845,77489,waterpurification,2,"Food, water, sheltering",Yelp
LifeSource Water Systems,29.7661399841309,-95.3648834228516,77001,waterpurification,2,"Food, water, sheltering",Yelp
Sparkletts Water,29.95560833,-95.51770667,77066,waterpurification,2,"Food, water, sheltering",Yelp
Water Tree,29.7092290544365,-95.6860698759556,77082,waterpurification,2,"Food, water, sheltering",Yelp
In the Loop Plumbing,29.759956,-95.362534,77003,waterpurification,2,"Food, water, sheltering",Yelp
#1 DR Clean Ice Machine Refrigeration,29.724967956543,-95.3811798095703,77004,waterpurification,2,"Food, water, sheltering",Yelp
Ecowater System,29.9335702,-95.5494424,77064,waterpurification,2,"Food, water, sheltering",Yelp
Aqua Systems of Houston,29.7604267,-95.3698028,77064,waterpurification,2,"Food, water, sheltering",Yelp
Water Tree Hwy 6 - Alkaline Water and Wellness Store,29.8680655,-95.6450085,77084,waterpurification,2,"Food, water, sheltering",Yelp
Houston Water Solutions,29.85185,-95.53655,77041,waterpurification,2,"Food, water, sheltering",Yelp
Fidelis,29.717191,-95.543475,77036,waterpurification,2,"Food, water, sheltering",Yelp
Nuvia Water Technologies,29.72096,-95.55077,77042,waterpurification,2,"Food, water, sheltering",Yelp
Quality Home Products of Texas,29.98375,-95.414658,77065,waterpurification,2,"Food, water, sheltering",Yelp
Environmental Protech,29.679111,-95.537162,77074,waterpurification,2,"Food, water, sheltering",Yelp
Superior Water Quality,29.71742,-95.54244,77036,waterpurification,2,"Food, water, sheltering",Yelp
Lone Star Water,29.81959,-95.57188,77043,waterpurification,2,"Food, water, sheltering",Yelp
Clean Water Solutions,29.7472248077393,-95.4515228271484,77027,waterpurification,2,"Food, water, sheltering",Yelp
Aqua General,29.6773564,-95.3998379,77054,waterpurification,2,"Food, water, sheltering",Yelp
All Around Plumbing,29.78373,-95.5781789,77079,waterpurification,2,"Food, water, sheltering",Yelp
R & S Water Service,29.59906,-95.51845,77489,waterpurification,2,"Food, water, sheltering",Yelp
LifeSource Water Systems,29.7661399841309,-95.3648834228516,77001,waterpurification,2,"Food, water, sheltering",Yelp
Sparkletts Water,29.95560833,-95.51770667,77066,waterpurification,2,"Food, water, sheltering",Yelp
Water Tree,29.7092290544365,-95.6860698759556,77082,waterpurification,2,"Food, water, sheltering",Yelp
In the Loop Plumbing,29.759956,-95.362534,77003,waterpurification,2,"Food, water, sheltering",Yelp
#1 DR Clean Ice Machine Refrigeration,29.724967956543,-95.3811798095703,77004,waterpurification,2,"Food, water, sheltering",Yelp
Ecowater System,29.9335702,-95.5494424,77064,waterpurification,2,"Food, water, sheltering",Yelp
AMAC Water Products,29.87608,-95.581252,77041,waterpurification,2,"Food, water, sheltering",Yelp
Culligan,29.844051,-95.513334,77040,waterdelivery,2,"Food, water, sheltering",Yelp
Sparkletts Water,29.95560833,-95.51770667,77066,waterdelivery,2,"Food, water, sheltering",Yelp
AMAC Water Products,29.87608,-95.581252,77041,waterdelivery,2,"Food, water, sheltering",Yelp
Absolutely Alkaline H2O,29.6984215,-95.3864912,77054,waterdelivery,2,"Food, water, sheltering",Yelp
ReadyRefresh,29.669086,-95.40486496674873,77054,waterdelivery,2,"Food, water, sheltering",Yelp
Gladden Bottled Water Delivery - Houston,29.7472248077393,-95.4515228271484,77027,waterdelivery,2,"Food, water, sheltering",Yelp
Sparkletts Water,29.784917,-95.854094,77494,waterdelivery,2,"Food, water, sheltering",Yelp
Water Tree Tsalach,30.069985,-95.469772,77388,waterdelivery,2,"Food, water, sheltering",Yelp
Sparkletts Water,29.95560833,-95.51770667,77066,waterdelivery,2,"Food, water, sheltering",Yelp
AMAC Water Products,29.87608,-95.581252,77041,waterdelivery,2,"Food, water, sheltering",Yelp
Absolutely Alkaline H2O,29.6984215,-95.3864912,77054,waterdelivery,2,"Food, water, sheltering",Yelp
ReadyRefresh,29.669086,-95.40486496674873,77054,waterdelivery,2,"Food, water, sheltering",Yelp
Gladden Bottled Water Delivery - Houston,29.7472248077393,-95.4515228271484,77027,waterdelivery,2,"Food, water, sheltering",Yelp
Sparkletts Water,29.784917,-95.854094,77494,waterdelivery,2,"Food, water, sheltering",Yelp
Water Tree Tsalach,30.069985,-95.469772,77388,waterdelivery,2,"Food, water, sheltering",Yelp
AMAC Water Products,29.87608,-95.581252,77041,waterdelivery,2,"Food, water, sheltering",Yelp
Absolutely Alkaline H2O,29.6984215,-95.3864912,77054,waterdelivery,2,"Food, water, sheltering",Yelp
ReadyRefresh,29.669086,-95.40486496674873,77054,waterdelivery,2,"Food, water, sheltering",Yelp
Gladden Bottled Water Delivery - Houston,29.7472248077393,-95.4515228271484,77027,waterdelivery,2,"Food, water, sheltering",Yelp
Sparkletts Water,29.784917,-95.854094,77494,waterdelivery,2,"Food, water, sheltering",Yelp
Water Tree Tsalach,30.069985,-95.469772,77388,waterdelivery,2,"Food, water, sheltering",Yelp
Absolutely Alkaline H2O,29.6984215,-95.3864912,77054,waterdelivery,2,"Food, water, sheltering",Yelp
ReadyRefresh,29.669086,-95.40486496674873,77054,waterdelivery,2,"Food, water, sheltering",Yelp
Gladden Bottled Water Delivery - Houston,29.7472248077393,-95.4515228271484,77027,waterdelivery,2,"Food, water, sheltering",Yelp
